STATION_ID,STATION_NAME,STATION_X,STATION_Y,target,level,level-target
1958,서귀북초등학교,126.55896,33.26095,55,2,2&55
1959,구삼일금고,126.56168,33.2492,112,2,2&112
1960,오션팰리스호텔,126.56208,33.24617,113,2,2&113
1961,오션팰리스호텔,126.56187,33.24603,113,2,2&113
1962,솔동산입구,126.56369,33.244609999999994,114,2,2&114
1963,솔동산입구,126.56368,33.24474,114,2,2&114
1968,보목포구입구,126.60458,33.24128,115,2,2&115
1969,보목포구입구,126.6045,33.24145,115,2,2&115
1970,칼호텔,126.57787,33.24797,64,2,2&64
1975,동홍초등학교,126.57083,33.25923,116,2,2&116
1976,동홍초등학교,126.57018,33.25933,116,2,2&116
1977,거문머들,126.53424,33.256879999999995,117,2,2&117
1978,거문머들,126.5342,33.25699,117,2,2&117
1979,동문,126.53098,33.25745,118,2,2&118
1980,동문,126.53099,33.25732,118,2,2&118
1982,남문,126.52434,33.25257,119,2,2&119
1983,남문,126.52421,33.25263,119,2,2&119
1986,대평리사무소,126.36632,33.238240000000005,120,2,2&120
1987,대평리사무소,126.36615,33.23819,120,2,2&120
1988,대평리,126.36692,33.23492,121,2,2&121
1989,대평리,126.36693,33.235209999999995,121,2,2&121
1990,하예하동,126.37321,33.23628,122,2,2&122
1991,하예하동,126.37333,33.23613,122,2,2&122
1992,하예중동,126.38413,33.2416,123,2,2&123
1993,하예중동,126.38416,33.24179,123,2,2&123
2006,파라다이스호텔입구,126.577,33.24745,124,2,2&124
2007,파라다이스호텔입구,126.57692,33.24753,124,2,2&124
2010,플레이케이팝박물관,126.41343,33.25018,20,2,2&20
2017,동홍반석아파트입구,126.56774,33.26268,125,2,2&125
2019,아랑조을거리입구,126.55937,33.25116,126,2,2&126
2020,평생학습관,126.55807,33.2495,127,2,2&127
2021,제주국제컨벤션센터,126.42466,33.2434,12,2,2&12
2023,대포동,126.43168,33.24293,128,2,2&128
2024,큰솔동산,126.43185,33.24742,129,2,2&129
2025,큰솔동산,126.43174,33.2474,129,2,2&129
2026,법환농협,126.5121,33.23721,41,2,2&41
2032,천지연폭포입구,126.56131,33.241209999999995,130,2,2&130
2033,천지연폭포입구,126.56147,33.241240000000005,130,2,2&130
2038,천지동주민센터,126.5617,33.24808,112,2,2&112
2040,서홍새마을금고,126.55802,33.2641,54,2,2&54
2045,백구빌라입구,126.42455,33.25463,131,2,2&131
2046,백구동네,126.42575,33.25636,132,2,2&132
2047,백구동네,126.42595,33.25631,132,2,2&132
2048,백구빌라입구,126.42465,33.25462,131,2,2&131
2051,천제연폭포,126.41953,33.25353,133,2,2&133
2054,중문동,126.4269,33.25155,134,2,2&134
2055,중문동,126.42746,33.25163,134,2,2&134
2056,중문초등학교,126.42982,33.25147,135,2,2&135
2057,중문초등학교,126.42988,33.25135,135,2,2&135
2058,(구)중문동주민센터,126.43435,33.25103,136,2,2&136
2059,(구)중문동주민센터,126.43425,33.25114,136,2,2&136
2060,어두모루,126.43853,33.25162,137,2,2&137
2061,어두모루,126.43851,33.25147,137,2,2&137
2068,호근사거리,126.52753,33.25733,138,2,2&138
2069,호근새마을금고,126.52756,33.25745,138,2,2&138
2072,효돈초등학교,126.61695,33.26358,69,2,2&69
2073,평생학습관,126.558,33.2496,127,2,2&127
2076,항애골,126.64093,33.271,139,2,2&139
2077,항애골,126.64065,33.27088,139,2,2&139
2078,대한목장,126.61407,33.3015,140,2,2&140
2079,대한목장,126.61395,33.301390000000005,140,2,2&140
2082,아랑조을거리입구,126.55955,33.25108,126,2,2&126
2084,아시아CGI애니메이션센터,126.56782,33.252309999999994,141,2,2&141
2085,아시아CGI애니메이션센터,126.56762,33.25235,141,2,2&141
2086,공업단지입구,126.59041,33.28412,142,2,2&142
2087,공업단지입구,126.5903,33.28351,142,2,2&142
2090,반석아르미아파트,126.5674,33.26251,125,2,2&125
2094,한국콘도입구,126.41022,33.250240000000005,143,2,2&143
2095,켄싱턴제주호텔입구,126.40992,33.250370000000004,143,2,2&143
2098,색달,126.4057,33.25985,144,2,2&144
2099,색달,126.40553,33.259879999999995,144,2,2&144
2100,색달동,126.41227,33.26177,145,2,2&145
2101,색달동,126.41228,33.26167,145,2,2&145
2106,서귀포여자중학교,126.54702,33.254290000000005,146,2,2&146
2107,서귀포여자중학교,126.54642,33.254870000000004,146,2,2&146
2108,남성마을,126.55423,33.24295,42,2,2&42
2111,서귀포칼호텔,126.58149,33.24694,147,2,2&147
2112,하례2리입구,126.60158,33.300709999999995,148,2,2&148
2115,보목포구(도착),126.60687,33.23936,149,2,2&149
2116,열린병원,126.56467,33.25387,150,2,2&150
2117,열린병원,126.56525,33.25415,150,2,2&150
2120,한국오우퍼빌,126.57195,33.25758,151,2,2&151
2121,한국오우퍼빌,126.57213,33.25778,151,2,2&151
2124,감산리,126.35693,33.26007,152,2,2&152
2126,감산리,126.35702,33.2598,152,2,2&152
2132,강창학종합경기장,126.50146,33.26178,153,2,2&153
2133,강창학종합경기장,126.50145,33.26162,153,2,2&153
2134,숨비나리,126.35415,33.2839,154,2,2&154
2135,숨비나리,126.35422,33.28403,154,2,2&154
2137,천제연폭포,126.41898,33.25395,133,2,2&133
2138,중문사거리,126.43152,33.25164,9,2,2&9
2142,고수동,126.75575,33.32783,155,2,2&155
2143,세화1리취락구조,126.79827,33.32788,156,2,2&156
2144,세화1리취락구조,126.79813,33.32779,156,2,2&156
2146,(구)화산초등학교,126.79724,33.32629,157,2,2&157
2155,토산1리리사무소,126.76588999999998,33.32595,158,2,2&158
2159,동광단지,126.35939,33.31388,159,2,2&159
2165,신도2리,126.17565,33.2777,160,2,2&160
2166,신도2리,126.17567,33.27763,160,2,2&160
2169,평지동옹기박물관,126.2235,33.28242,161,2,2&161
2170,좌기동,126.23404,33.2747,162,2,2&162
2171,동일2리,126.23673,33.25772,163,2,2&163
2172,동일2리,126.23675,33.25765,163,2,2&163
2173,산이수동,126.29025,33.20847,164,2,2&164
2174,새소망요양병원,126.36135,33.27882,165,2,2&165
2175,새소망요양병원,126.36139,33.27867,165,2,2&165
2176,한밭입구,126.35806,33.251059999999995,166,2,2&166
2177,한밭입구,126.35817,33.25142,166,2,2&166
2179,상천리사무소,126.3798,33.30743,167,2,2&167
2180,상천리사무소,126.37999,33.30723,167,2,2&167
2181,위미정수장,126.67238,33.28642,168,2,2&168
2182,위미정수장,126.67212,33.28626,168,2,2&168
2183,고수동,126.75558,33.32798,155,2,2&155
2185,토산초등학교,126.77648,33.31185,169,2,2&169
2186,토산초등학교,126.7769,33.31007,170,2,2&170
2187,토산초등학교,126.77703,33.30986,170,2,2&170
2198,하천리세골세,126.84005,33.34948,171,2,2&171
2199,하천리세골세,126.84028,33.34935,171,2,2&171
2200,하천리중동,126.84055,33.34755,172,2,2&172
2201,하천리중동,126.84062,33.34723,172,2,2&172
2202,물진밭입구,126.86158,33.371,173,2,2&173
2203,물진밭입구,126.8616,33.37108,173,2,2&173
2204,삼달1리삼달보건진료소,126.85217,33.37325,174,2,2&174
2205,삼달1리삼달보건진료소,126.85223,33.37313,174,2,2&174
2206,삼달1리사무소,126.8481,33.37421,175,2,2&175
2207,삼달1리,126.84816000000001,33.37406,175,2,2&175
2209,수산2리비석거리,126.86507,33.4396,176,2,2&176
2211,수산2리퐁낭거리,126.86193,33.44113,177,2,2&177
2215,고성리장만이동산,126.90047,33.44555,178,2,2&178
2216,고성리장만이동산,126.90068,33.44535,178,2,2&178
2217,고성리노인회관,126.90875,33.44662,179,2,2&179
2218,고성리노인회관,126.90865,33.44675,179,2,2&179
2219,그린카센터,126.82857,33.31698,180,2,2&180
2221,성산항,126.93008,33.47032,181,2,2&181
2222,삼달1리삼거리,126.84139,33.37116,182,2,2&182
2223,신풍리사거리,126.83539,33.36458,183,2,2&183
2224,신풍리사무소,126.83623,33.36172,184,2,2&184
2225,신풍리화단이소,126.8371,33.35848,185,2,2&185
2226,신풍리사무소,126.83562,33.36074,184,2,2&184
2227,삼달1리삼거리,126.84161,33.3714,182,2,2&182
2228,가시리,126.76687,33.36135,186,2,2&186
2229,신풍리화단이소,126.8372,33.35828,185,2,2&185
2230,신풍리사거리,126.83528,33.36465,183,2,2&183
2231,삼달1리,126.84318,33.37397,187,2,2&187
2232,성읍1리,126.80026,33.39208,188,2,2&188
2234,토산1리노인회관,126.77063,33.3294,189,2,2&189
2235,폭남동,126.7732,33.34519,190,2,2&190
2238,영락리,126.21001,33.257909999999995,191,2,2&191
2240,성산포수협,126.91644,33.44888,192,2,2&192
2241,신흥리취락구조,126.76482,33.29873,193,2,2&193
2243,고성리제주은행,126.916,33.44868,192,2,2&192
2247,일과1리,126.23592,33.2351,194,2,2&194
2248,일과2리사무소,126.22381,33.2452,195,2,2&195
2249,안성리사무소앞,126.28127,33.249340000000004,196,2,2&196
2250,대정농공단지입구,126.22026,33.24807,197,2,2&197
2251,대정농공단지입구,126.2204,33.24819,197,2,2&197
2253,온천동,126.74618,33.31904,198,2,2&198
2255,신흥2리,126.74856,33.31609,199,2,2&199
2256,신흥2리,126.74873,33.31577,199,2,2&199
2257,신흥농장,126.75442,33.31203,200,2,2&200
2258,신흥농장,126.75473999999998,33.31196,200,2,2&200
2259,방구동,126.76325,33.30702,201,2,2&201
2260,방구동,126.76355,33.30697,201,2,2&201
2261,신흥1리사무소,126.76581000000002,33.305170000000004,202,2,2&202
2262,신흥1리사무소,126.76616,33.30503,202,2,2&202
2263,남원농협신흥지소,126.76703,33.30238,203,2,2&203
2264,남원농협신흥지소,126.76713,33.302409999999995,203,2,2&203
2265,거물여,126.8005,33.33227,204,2,2&204
2266,거물여,126.8007,33.33218,204,2,2&204
2267,세화1리마을회관,126.79836,33.33176,205,2,2&205
2268,세화1리마을회관,126.79838,33.33165,205,2,2&205
2269,진동산,126.79534,33.33316,206,2,2&206
2270,세화1리북문,126.79538,33.33266,206,2,2&206
2271,남원리월산동,126.71058,33.29153,207,2,2&207
2272,남원리월산동,126.7107,33.29162,207,2,2&207
2274,안덕초등학교,126.33507,33.25007,208,2,2&208
2275,안덕초등학교,126.33513,33.25018,208,2,2&208
2276,산방산,126.31057,33.2368,209,2,2&209
2277,안성리,126.28195,33.249390000000005,196,2,2&196
2281,서귀포자연휴양림,126.45751,33.31185,210,2,2&210
2282,거린사슴전망대,126.45498,33.3076,211,2,2&211
2283,법정사입구,126.45845,33.3028,212,2,2&212
2284,서귀포천문과학문화관,126.45721,33.28802,213,2,2&213
2285,수산초등학교,126.88632,33.44625,214,2,2&214
2287,굴집터,126.86308,33.40006,215,2,2&215
2288,굴집터,126.86285,33.39997,215,2,2&215
2291,가시리동하동,126.7739,33.35014,216,2,2&216
2292,가시리동하동,126.77391,33.35025,216,2,2&216
2293,폭남동,126.77329,33.34503,190,2,2&190
2294,토산1리운동장,126.76894,33.33283,217,2,2&217
2295,토산1리운동장입구,126.7691,33.33267,217,2,2&217
2296,토산1리노인회관앞,126.7704,33.32963,189,2,2&189
2298,토산1리리사무소앞,126.76573,33.32595,158,2,2&158
2300,석수동,126.75408,33.32072,218,2,2&218
2301,석수동,126.7548,33.32062,218,2,2&218
2302,신흥2리보건진료소,126.74796,33.3197,219,2,2&219
2303,신흥2리보건진료소,126.74817,33.31969,219,2,2&219
2304,신흥2리사무소,126.74543,33.32173,220,2,2&220
2305,신흥2리사무소,126.74536,33.32159,220,2,2&220
2306,경흥농원,126.73821,33.32301,221,2,2&221
2307,경흥농원,126.73815,33.32292,221,2,2&221
2309,무릉2리소공원,126.24558,33.27234,222,2,2&222
2310,좌기동,126.23425,33.27454,162,2,2&162
2311,평지동,126.22647,33.28078,223,2,2&223
2312,평지동,126.22645,33.28114,223,2,2&223
2313,평지동옹기박물관,126.22381,33.28217,161,2,2&161
2314,응전동,126.30022,33.28295,224,2,2&224
2315,응전동,126.30037,33.28295,224,2,2&224
2316,덕수도련동,126.30442,33.26498,225,2,2&225
2317,덕수도련동,126.30468,33.26505,225,2,2&225
2318,덕수리새마을금고,126.30459,33.25672,226,2,2&226
2319,덕수리새마을금고,126.30437,33.25659,226,2,2&226
2320,불미공방,126.30433,33.25349,227,2,2&227
2321,불미공방,126.30402,33.25323,227,2,2&227
2325,상수동,126.33525,33.25626,228,2,2&228
2328,대성동,126.6761,33.29281,229,2,2&229
2330,대성동,126.67665,33.2934,229,2,2&229
2331,한남농장,126.68123,33.29858,230,2,2&230
2332,한남농장,126.6814,33.29913,230,2,2&230
2335,동모루,126.71671,33.32808,231,2,2&231
2336,동모루,126.71707,33.32785,231,2,2&231
2337,이화농장,126.73157,33.32477,232,2,2&232
2338,이화농장,126.7321,33.32443,232,2,2&232
2339,난산리사무소,126.87071,33.40141,233,2,2&233
2340,난산리사무소,126.87116,33.40124,233,2,2&233
2341,난산앞동산,126.87462,33.40155,234,2,2&234
2342,난산동동네,126.87565,33.402159999999995,235,2,2&235
2343,난산동동네,126.8758,33.40206,235,2,2&235
2344,장지동산,126.88202,33.4014,236,2,2&236
2345,장지동산,126.88202,33.40152,236,2,2&236
2346,성산리입구,126.93132,33.46067,237,2,2&237
2347,성산리입구,126.93127,33.46085,237,2,2&237
2353,성산항입구,126.92955,33.4682,238,2,2&238
2354,성산항입구,126.92917,33.46849,238,2,2&238
2355,성산항,126.92994,33.47043,181,2,2&181
2356,오조해녀의집,126.92253,33.46885,239,2,2&239
2357,오조해녀의집,126.92232,33.4687,239,2,2&239
2359,오조리,126.91305,33.46712,240,2,2&240
2360,오조리입구,126.91345,33.46715,240,2,2&240
2361,성산고등학교,126.91674,33.46845,241,2,2&241
2362,성산고등학교,126.91678,33.46858,241,2,2&241
2364,모슬포우체국,126.25518999999998,33.22255,242,2,2&242
2367,상수동,126.33512,33.25627,228,2,2&228
2368,신풍입구,126.82042,33.36131,243,2,2&243
2369,신풍입구,126.82045,33.36105,243,2,2&243
2370,하천리마을입구,126.82377,33.35399,244,2,2&244
2371,하천리마을입구,126.82334,33.353970000000004,244,2,2&244
2372,표선청년회의소,126.82802,33.33729,245,2,2&245
2373,표선청년회의소,126.82823,33.33701,245,2,2&245
2374,표선고등학교,126.82975,33.33104,246,2,2&246
2375,표선고등학교,126.82988,33.3313,246,2,2&246
2385,관통사,126.82728,33.3268,247,2,2&247
2386,관통사,126.82712,33.32705,247,2,2&247
2387,역지동,126.78357,33.34689,248,2,2&248
2388,역지동,126.78307,33.34687,248,2,2&248
2389,가시리동상동,126.77388,33.35351,249,2,2&249
2390,가시리동상동,126.77391,33.35381,249,2,2&249
2391,가시리,126.76661,33.36144,186,2,2&186
2394,성읍1리,126.79911,33.386520000000004,250,2,2&250
2395,성읍1리,126.79897,33.38649,250,2,2&250
2396,성읍1리,126.79949,33.38375,251,2,2&251
2397,성읍1리,126.7997,33.3837,251,2,2&251
2398,성읍농협앞,126.8008,33.39078,252,2,2&252
2399,성읍농협,126.801,33.39047,252,2,2&252
2400,성읍1리,126.79992,33.3921,188,2,2&188
2401,바스메,126.77834,33.405640000000005,253,2,2&253
2402,바스메,126.77842,33.405809999999995,253,2,2&253
2405,표선면충혼묘지,126.7626,33.416129999999995,254,2,2&254
2406,표선면충혼묘지,126.76281000000002,33.41621,254,2,2&254
2407,서의동,126.70448,33.3009,255,2,2&255
2408,원불교,126.71523,33.2845,256,2,2&256
2409,원불교,126.7149,33.28485,256,2,2&256
2410,남원2리,126.70787,33.2951,257,2,2&257
2411,남원2리,126.70779,33.29553,257,2,2&257
2412,서의동,126.70385,33.3011,255,2,2&255
2415,대전동,126.70025,33.31378,258,2,2&258
2416,대전동,126.70043,33.31392,258,2,2&258
2417,의귀서동네,126.71198,33.30986,259,2,2&259
2418,의귀서동네,126.71174,33.30964,259,2,2&259
2419,의귀리월산동,126.72125,33.31255,260,2,2&260
2420,의귀리월산동,126.72146,33.312470000000005,260,2,2&260
2421,입석동,126.59728,33.31636,261,2,2&261
2422,입석동,126.59673,33.31595,261,2,2&261
2423,신도3리,126.18581,33.28666,262,2,2&262
2424,신도3리,126.18588,33.28585,262,2,2&262
2425,신도1리,126.19133,33.27841,263,2,2&263
2426,신도1리,126.1915,33.2777,263,2,2&263
2427,무릉문화의집,126.1991,33.27273,264,2,2&264
2428,무릉문화의집,126.19948,33.27243,264,2,2&264
2431,영락사통,126.20782,33.26071,265,2,2&265
2432,영락사통,126.20777,33.2606,265,2,2&265
2433,영락리,126.21033,33.25708,191,2,2&191
2434,일과2리사무소,126.22415,33.24536,195,2,2&195
2436,대수동,126.23389,33.24001,266,2,2&266
2437,대수동,126.23362,33.23959,266,2,2&266
2438,일과1리,126.23615,33.23508,194,2,2&194
2439,대정서초등학교,126.23825,33.23195,267,2,2&267
2440,대정서초등학교,126.23817,33.23178,267,2,2&267
2441,동일1리,126.24271,33.22848,268,2,2&268
2442,동일1리,126.24307,33.22818,268,2,2&268
2448,모슬포우체국,126.25548,33.22253,242,2,2&242
2449,상모2리,126.2578,33.22318,269,2,2&269
2450,상모3리,126.25812,33.22312,269,2,2&269
2451,상모리감협,126.26184,33.2241,270,2,2&270
2452,상모리감협,126.26252,33.22415,270,2,2&270
2453,상모리이교동,126.26717,33.2254,271,2,2&271
2454,상모리이교동,126.26746,33.22558,271,2,2&271
2455,상모,126.26602,33.2245,272,2,2&272
2456,상모,126.26579,33.2247,272,2,2&272
2457,사계리서동,126.2926,33.230270000000004,273,2,2&273
2458,사계리서동,126.29331,33.23106,273,2,2&273
2459,사계리사무소,126.29752,33.23128,274,2,2&274
2460,사계리사무소,126.29804,33.23161,274,2,2&274
2461,사계리동동,126.30772,33.23451,275,2,2&275
2462,사계리동동,126.30823,33.23489,275,2,2&275
2463,산방산,126.31046,33.23673,209,2,2&209
2464,산방산,126.31248,33.23612,276,2,2&276
2465,산방산,126.31245,33.23623,276,2,2&276
2466,화순리,126.33197,33.246320000000004,277,2,2&277
2467,화순리,126.33197,33.24642,277,2,2&277
2468,화순환승정류장(안덕농협),126.33507,33.246520000000004,278,2,2&278
2469,화순환승정류장(안덕농협),126.33519,33.24665,278,2,2&278
2474,덕수리동동,126.30857,33.25053,279,2,2&279
2475,덕수리동동,126.30794,33.25072,279,2,2&279
2479,대정농공단지,126.22922,33.257220000000004,280,2,2&280
2480,대정농공단지,126.22935,33.257459999999995,280,2,2&280
2481,동일2리입구,126.23371000000002,33.26033,281,2,2&281
2482,동일2리입구,126.23403,33.26041,281,2,2&281
2483,인향동입구,126.24571,33.272290000000005,222,2,2&222
2485,보성상동,126.27336,33.2522,282,2,2&282
2486,보성상동,126.27336,33.25246,282,2,2&282
2487,보성초등학교,126.27675,33.24994,283,2,2&283
2488,보성초등학교,126.27714,33.2498,283,2,2&283
2489,서광리,126.32491,33.28887,284,2,2&284
2490,서광리,126.32465,33.289190000000005,284,2,2&284
2491,동광리,126.33837,33.30637,285,2,2&285
2492,동광문화마을,126.33815,33.30592,285,2,2&285
2498,안성리새동네,126.28347,33.25085,286,2,2&286
2499,안성리가스충전소,126.2837,33.251020000000004,286,2,2&286
2500,추사유배지,126.27888,33.2491,287,2,2&287
2504,신평리상동,126.26222,33.26823,288,2,2&288
2505,신평리상동,126.26233,33.26815,288,2,2&288
2506,구억리,126.2789,33.27237,289,2,2&289
2507,구억리삼거리,126.2794,33.27278,289,2,2&289
2508,구억리상동,126.28355,33.2786,290,2,2&290
2509,구억리상동,126.2835,33.27891,290,2,2&290
2510,평화의마을,126.29265,33.27967,291,2,2&291
2511,평화의마을,126.29337,33.27955,291,2,2&291
2512,서광서보건진료소,126.29848,33.28335,292,2,2&292
2513,서광서보건진료소,126.29855,33.2836,292,2,2&292
2516,서광서리사수동,126.30676,33.28797,293,2,2&293
2517,서광서리사수동,126.30703,33.28797,293,2,2&293
2518,서광동리마을,126.32885,33.28682,294,2,2&294
2519,서광동리마을,126.32873,33.28693,294,2,2&294
2520,서광동리소랑못,126.33143,33.28596,295,2,2&295
2521,서광동리소랑못,126.33172,33.285920000000004,295,2,2&295
2524,동부보건소,126.70338,33.27526,296,2,2&296
2529,서소동,126.73523,33.28365,297,2,2&297
2530,서소동,126.73605,33.28366,297,2,2&297
2540,신흥리취락구조,126.76491,33.298590000000004,193,2,2&193
2541,신흥교차로,126.76677,33.300259999999994,298,2,2&298
2542,신흥교차로,126.76699,33.30072,298,2,2&298
2543,수농원,126.76973999999998,33.30299,299,2,2&299
2544,수농원,126.77051000000002,33.30323,299,2,2&299
2545,송천교,126.77767,33.3075,300,2,2&300
2546,송천교,126.77843,33.30733,300,2,2&300
2547,산여리통입구,126.78144,33.30731,301,2,2&301
2548,산여리통입구,126.78143,33.307520000000004,301,2,2&301
2549,토산관광지구입구,126.78657,33.30737,302,2,2&302
2550,토산관광지구입구,126.78666,33.30713,302,2,2&302
2551,샤인빌리조트입구,126.79413999999998,33.30672,303,2,2&303
2552,샤인빌리조트입구,126.79386,33.306940000000004,303,2,2&303
2553,가마초등학교,126.79962,33.3067,304,2,2&304
2554,가마초등학교,126.80033,33.30655,304,2,2&304
2559,한지동,126.81153,33.309059999999995,305,2,2&305
2560,한지동,126.81223,33.30918,305,2,2&305
2561,동원산업,126.82212,33.31227,306,2,2&306
2562,동원산업,126.8225,33.31221,306,2,2&306
2563,그린카센터,126.82866,33.31687,180,2,2&180
2564,표선오일시장,126.8303,33.321,307,2,2&307
2565,표선오일시장,126.83083,33.32183,307,2,2&307
2572,하천하동,126.84422,33.33973,308,2,2&308
2573,하천하동,126.84489,33.34033,308,2,2&308
2576,신천리취락구조,126.85363,33.34805,309,2,2&309
2577,신천리취락구조,126.85395,33.34848,309,2,2&309
2578,고망난돌입구,126.85875,33.35282,310,2,2&310
2579,고망난돌입구,126.85868,33.35309,310,2,2&310
2580,신풍리하동,126.86511000000002,33.36257,311,2,2&311
2581,신풍리하동,126.8653,33.36393,311,2,2&311
2582,삼달교차로,126.86825,33.36868,312,2,2&312
2584,희진주유소,126.87364,33.37661,313,2,2&313
2585,희진주유소,126.87404,33.37757,313,2,2&313
2586,신산환승정류장(성산농협신산지점),126.87569,33.37993,314,2,2&314
2587,신산환승정류장(성산농협신산지점),126.87618,33.380340000000004,314,2,2&314
2592,화성농장,126.88933,33.39124,315,2,2&315
2593,화성농장,126.88953,33.39197,315,2,2&315
2596,온평초등학교,126.89692,33.4066,316,2,2&316
2598,혼인지입구,126.89882,33.41102,317,2,2&317
2599,혼인지입구,126.89907,33.41122,317,2,2&317
2600,성산농협종합유통센터,126.90687,33.42582,318,2,2&318
2601,성산농협종합유통센터,126.90671,33.42586,318,2,2&318
2606,오조리하동,126.91228,33.4587,319,2,2&319
2607,오조리하동,126.91225,33.45853,319,2,2&319
2610,고성오일시장,126.91413,33.4523,320,2,2&320
2611,고성오일시장,126.91405,33.45206,320,2,2&320
2613,고성리구성산농협,126.91496,33.44798,321,2,2&321
2614,신양리입구,126.91354,33.4448,322,2,2&322
2615,신양입구,126.91339,33.44481,322,2,2&322
2616,성산환승정류장(고성리회전교차로),126.91378,33.44728,323,2,2&323
2617,성산환승정류장(고성리한국물류),126.91379,33.44744,323,2,2&323
2618,오조리상동입구,126.91033,33.462,324,2,2&324
2619,오조리상동입구,126.91028,33.46282,324,2,2&324
2622,성산국민체육센터,126.90588,33.46885,325,2,2&325
2623,성산국민체육센터,126.90579,33.468720000000005,325,2,2&325
2624,시흥리,126.89632,33.47663,326,2,2&326
2625,시흥리,126.89673,33.47625,326,2,2&326
2626,시흥리사무소,126.89845,33.4743,327,2,2&327
2627,시흥리사무소,126.89898,33.47335,327,2,2&327
2628,영실입구,126.45959,33.333040000000004,328,2,2&328
2629,위호텔,126.4546,33.28502,329,2,2&329
2631,위호텔,126.45448,33.28508,329,2,2&329
2632,서귀포천문과학문화관,126.45733,33.28846,213,2,2&213
2633,법정사입구,126.45822,33.302440000000004,212,2,2&212
2634,거린사슴전망대,126.45473,33.30763,211,2,2&211
2635,서귀포자연휴양림,126.45751,33.31201,210,2,2&210
2637,영실입구,126.45951,33.33317,328,2,2&328
2638,1100고지휴게소,126.46308,33.357820000000004,0,2,2&0
2639,올리수,126.71366,33.32457,330,2,2&330
2640,사리물,126.69815,33.35065,331,2,2&331
2642,태흥목장,126.68501,33.37928,332,2,2&332
2644,사리물,126.69859,33.35022,331,2,2&331
2645,디삘레,126.71093,33.33122,333,2,2&333
2648,올리수,126.71396,33.3245,330,2,2&330
2649,돈물교,126.71425,33.31478,334,2,2&334
2650,의귀교회앞,126.71387,33.31235,335,2,2&335
2652,산하동,126.7191,33.305640000000004,336,2,2&336
2653,의귀산하동,126.72097,33.29895,337,2,2&337
2654,농협하나로마트,126.72072,33.28408,338,2,2&338
2655,남원1리사무소,126.71463,33.27793,339,2,2&339
2656,광지동,126.70932,33.27643,340,2,2&340
2657,남원생활체육관,126.7059,33.2755,341,2,2&341
2658,동부보건소,126.70271,33.27511,296,2,2&296
2659,남원생활체육관,126.70634,33.27572,341,2,2&341
2660,광지동,126.70868,33.27641,340,2,2&340
2661,남원1리사무소,126.71403,33.27793,339,2,2&339
2662,농협하나로마트,126.7206,33.28408,338,2,2&338
2663,의귀산하동,126.72084,33.29888,337,2,2&337
2664,산하동,126.71895,33.30467,336,2,2&336
2666,의귀교회앞,126.71355,33.31243,335,2,2&335
2667,돈물교,126.71402,33.31469,334,2,2&334
2668,디삘레,126.71119,33.33093,333,2,2&333
2670,태흥목장,126.68486,33.3798,332,2,2&332
2675,온평초등학교,126.897,33.40745,316,2,2&316
2679,수산초등학교,126.88616,33.44635,214,2,2&214
2682,수산2리,126.86513,33.43975,176,2,2&176
2685,신양리,126.91632,33.43581,342,2,2&342
2686,신양리,126.91621,33.435590000000005,342,2,2&342
2691,삼달1리,126.8433,33.37427,187,2,2&187
2692,감산입구,126.3622,33.26085,343,2,2&343
2693,감산입구,126.36214,33.26063,343,2,2&343
2697,대포항,126.43773,33.239740000000005,344,2,2&344
2698,대포항,126.43767,33.23987,344,2,2&344
2703,광치기해변,126.92337,33.45143,345,2,2&345
2704,광치기해변,126.92366,33.4523,345,2,2&345
2706,수산2리입구,126.87389,33.43883,346,2,2&346
2707,수산2리입구,126.87385,33.4389,346,2,2&346
2708,일출랜드입구,126.84507,33.38074,347,2,2&347
2709,일출랜드입구,126.84492,33.38077,347,2,2&347
2712,트릭아트뮤지엄,126.78723,33.39946,348,2,2&348
2713,트릭아트뮤지엄,126.78683999999998,33.39952,348,2,2&348
2714,문화마을,126.7979,33.39302,349,2,2&349
2715,문화마을,126.79821,33.39298,349,2,2&349
2716,표선허브동산,126.81652,33.33056,350,2,2&350
2718,붉은오름,126.68534,33.3946,351,2,2&351
2719,붉은오름,126.68525,33.39522,351,2,2&351
2720,표선허브동산,126.81598,33.3307,350,2,2&350
2721,탄산온천,126.29808,33.25045,352,2,2&352
2722,화순문화마을,126.33019,33.25251,353,2,2&353
